human,name_hu,alias_hu
http://www.wikidata.org/entity/Q1336518,Emil Lyng,Emil Sigvardsen Lyng
http://www.wikidata.org/entity/Q1332824,Óta Júki,Yuki Ota
http://www.wikidata.org/entity/Q1332824,Óta Júki,Yūki Ōta
http://www.wikidata.org/entity/Q1339845,Pöstényi Emőke,Emöke Pöstenyi
http://www.wikidata.org/entity/Q1339845,Pöstényi Emőke,Emőke Pöstényi
http://www.wikidata.org/entity/Q1338615,Bogdanich Imre Dániel,Emerich Daniel Bogdanich
http://www.wikidata.org/entity/Q1338615,Bogdanich Imre Dániel,Emmerich Daniel Bogdanich
http://www.wikidata.org/entity/Q1333247,Manuel Díaz,Manuel Díaz Martínez
http://www.wikidata.org/entity/Q1339768,Jellinek Móric,Jellinek Mór
http://www.wikidata.org/entity/Q1333144,Élodie Eymard,Elodie Eymard
http://www.wikidata.org/entity/Q1335323,Emelie Lennartsson,Emelie Fabbeke
http://www.wikidata.org/entity/Q1338952,Gabriele Jacoby,Gabriela Angela Jacoby
http://www.wikidata.org/entity/Q1340223,Ramiro de Maeztu,Ramiro de Maeztu y Whitney
http://www.wikidata.org/entity/Q1339147,Alekszandr Nyikolajevics Zajcev,Zajcev
http://www.wikidata.org/entity/Q1340310,Endel Loide,Rätsep
http://www.wikidata.org/entity/Q1340310,Endel Loide,Endel Rätsep
http://www.wikidata.org/entity/Q1340310,Endel Loide,Loide
http://www.wikidata.org/entity/Q1333657,Jurij Mikolajovics Vojnov,Juri Nikolajewitsch Woinow
http://www.wikidata.org/entity/Q1333657,Jurij Mikolajovics Vojnov,Yuriy Voynov
http://www.wikidata.org/entity/Q1337159,Tony Burton,Anthony Burton
http://www.wikidata.org/entity/Q1337180,Sabine Jahn,Sabine Gust
http://www.wikidata.org/entity/Q1339482,Ramón Chao,Ramón Luís Chao Rego
http://www.wikidata.org/entity/Q1337349,Emilie Tegtmeyer,Tegtmeyer
http://www.wikidata.org/entity/Q1336059,Esko Aaltonen,Aaltonen
http://www.wikidata.org/entity/Q1343524,Eno Raud,Raud
http://www.wikidata.org/entity/Q1340574,Harry Andrews,Harry Fleetwood Andrews
http://www.wikidata.org/entity/Q1339600,Emre Öztürk,Öztürk
http://www.wikidata.org/entity/Q1339606,Emre Öztürk,Öztürk
http://www.wikidata.org/entity/Q1346976,J. P. Donleavy,James Patrick Donleavy
http://www.wikidata.org/entity/Q1346818,Mark E. Smith,Mark Edward Smith
http://www.wikidata.org/entity/Q1347269,Iszlam Szlimani,Islam Slimani
http://www.wikidata.org/entity/Q1350596,Philip Oakey,Phil Oakey
http://www.wikidata.org/entity/Q1350636,Joseph Pevney,Pevney
http://www.wikidata.org/entity/Q1344118,Magomed Omarov,Omarov
http://www.wikidata.org/entity/Q1344118,Magomed Omarov,Магомед Шахбанович Омаров
http://www.wikidata.org/entity/Q1341986,Erkki Aaltonen,Aaltonen
http://www.wikidata.org/entity/Q1350908,Pachaly Erhard,Erhard Pachaly
http://www.wikidata.org/entity/Q1338067,Emma von Suckow,Emma von Pappenheim
http://www.wikidata.org/entity/Q1341491,Iwasaki Taku,Taku Iwasaki
http://www.wikidata.org/entity/Q1341518,Ugo Ehiogu,Ugochuku Ehiogu
http://www.wikidata.org/entity/Q1351164,Piotr Adamczyk,Piotr Aleksander Adamczyk
http://www.wikidata.org/entity/Q1352549,Erich Kemna,Kemna
http://www.wikidata.org/entity/Q1347777,Kayahan,Kayahan Açar
http://www.wikidata.org/entity/Q1342127,Marco Oppedisano,Oppedisano
http://www.wikidata.org/entity/Q1342183,Fridrih Ermler,Fridrih Markovics Ermler
http://www.wikidata.org/entity/Q1342450,Róbert Bezák,Robert Bezak
http://www.wikidata.org/entity/Q1351332,Eric Helgar,Eric Hilger
http://www.wikidata.org/entity/Q1352904,Erich Neuß,Erich Neuss
http://www.wikidata.org/entity/Q1348751,Karel Kašpar,Karel Boromejský Kaspar
http://www.wikidata.org/entity/Q1353158,Giovanni Battista Foggini,Foggini
http://www.wikidata.org/entity/Q1353158,Giovanni Battista Foggini,Giovan Battista Foggini
http://www.wikidata.org/entity/Q1348891,Stefano Maderno,Maderno
http://www.wikidata.org/entity/Q1343131,Török Enikő,Enikő Török
http://www.wikidata.org/entity/Q1351824,Erica Vaal,Erica Vaal Roberts
http://www.wikidata.org/entity/Q1351824,Erica Vaal,Erika Vaal
http://www.wikidata.org/entity/Q1351824,Erica Vaal,Ricky Denver
http://www.wikidata.org/entity/Q1352329,Jovana Damnjanović,Damnjanović
http://www.wikidata.org/entity/Q1352329,Jovana Damnjanović,Јована Дамњановић
http://www.wikidata.org/entity/Q1349134,Juliusz Machulski,Juliusz Jan Machulski
http://www.wikidata.org/entity/Q1349134,Juliusz Machulski,Machulski
http://www.wikidata.org/entity/Q1349241,Erdi Kasapoğlu,Kasapoğlu
http://www.wikidata.org/entity/Q1343243,Tarık Langat Akdağ,Akdağ
http://www.wikidata.org/entity/Q1343243,Tarık Langat Akdağ,Langat Akdağ
http://www.wikidata.org/entity/Q1343243,Tarık Langat Akdağ,Patrick Kipkirui Langat
http://www.wikidata.org/entity/Q1343304,Leonyid Ivanovics Zsabotyinszkij,Leonyid Zsabotyinszkij
http://www.wikidata.org/entity/Q1354352,Erika Endesfelder,Erika Thürmer
http://www.wikidata.org/entity/Q1352383,Georgi Todorov,Georgi Sztojanov Todorov
http://www.wikidata.org/entity/Q1352406,Erich Heinz Benedix,Benedix
http://www.wikidata.org/entity/Q1349639,"Frank Sinatra, Jr.",Frank Sinatra Junior
http://www.wikidata.org/entity/Q1349639,"Frank Sinatra, Jr.",Franklin Wayne Sinatra
http://www.wikidata.org/entity/Q1353571,Fabio Frittelli,Mo-Do
http://www.wikidata.org/entity/Q1354766,Tommy Kono,Tamio Kono
http://www.wikidata.org/entity/Q1358620,Pjotr Romanovics Bagratyion,Bagration
http://www.wikidata.org/entity/Q1353791,Erik Aalbæk Jensen,Erik Aalbaek Jensen
http://www.wikidata.org/entity/Q1353799,Hans Schenker,Schenker
http://www.wikidata.org/entity/Q1353879,Erik Dyreborg,Erik Poulsen
http://www.wikidata.org/entity/Q1357295,Ernst Adolf Meissner,Ernst Adolph Meißner
http://www.wikidata.org/entity/Q1354960,Mohamed Szaláh,Mohamed Salah
http://www.wikidata.org/entity/Q1350265,Piero Pasinati,Pietro Pasinati
http://www.wikidata.org/entity/Q1357351,Ion Panțuru,Ion Panturu
http://www.wikidata.org/entity/Q1360281,Ernst Steinbach,Steinbach
http://www.wikidata.org/entity/Q1355294,Ivan Vasziljevics Udodov,Ivan Udodov
http://www.wikidata.org/entity/Q1355351,Trofim Fjodorovics Lomakin,Trofim Lomakin
http://www.wikidata.org/entity/Q1360443,Ernst Vogelsang,Vogelsang
http://www.wikidata.org/entity/Q1360443,Ernst Vogelsang,Ernst Franz Maria Vogelsang
http://www.wikidata.org/entity/Q1355449,Milt Schmidt,Milton Conrad Schmidt
http://www.wikidata.org/entity/Q1355495,Kimmo Rintanen,Kimmo Taneli Rintanen
http://www.wikidata.org/entity/Q1360613,Ernst Wilhelm Wittig,Ernie
http://www.wikidata.org/entity/Q1360768,Ernest Apfaltrer,Apfaltern
http://www.wikidata.org/entity/Q1360768,Ernest Apfaltrer,Apfaltrer
http://www.wikidata.org/entity/Q1360768,Ernest Apfaltrer,Ernst von Apfaltern
http://www.wikidata.org/entity/Q1360872,Ernst von Linsingen,Linsingen
http://www.wikidata.org/entity/Q1358121,Petro Kindratovics Korol,Petro Korol
http://www.wikidata.org/entity/Q1358121,Petro Kindratovics Korol,Pjotr Kondratyjevics Korol
http://www.wikidata.org/entity/Q1358121,Petro Kindratovics Korol,Pjotr Korol
http://www.wikidata.org/entity/Q1356054,Ivan Ivanovics Jaremcsuk,Ivan Yaremchuk
http://www.wikidata.org/entity/Q1356054,Ivan Ivanovics Jaremcsuk,Iwan Jaremtschuk
http://www.wikidata.org/entity/Q1358195,Ihor Mihajlovics Ribak,Igor Mihajlovics Ribak
http://www.wikidata.org/entity/Q1358195,Ihor Mihajlovics Ribak,Igor Ribak
http://www.wikidata.org/entity/Q1358195,Ihor Mihajlovics Ribak,Ihor Ribak
http://www.wikidata.org/entity/Q1356142,Joseph DePietro,Joe DePietro
http://www.wikidata.org/entity/Q1363106,Erwin Kemna,Kemna
http://www.wikidata.org/entity/Q1356186,Jerry Bengtson,Sherry
http://www.wikidata.org/entity/Q1356186,Jerry Bengtson,Avestruz
http://www.wikidata.org/entity/Q1356186,Jerry Bengtson,Jerry Ricardo Bengtson Bodden
http://www.wikidata.org/entity/Q1363138,Felice Minotti,Minotti
http://www.wikidata.org/entity/Q1359943,Ernst Robert Fiechter,Ernst Fiechter
http://www.wikidata.org/entity/Q1362028,Troye Sivan,Troye Sivan Mellet
http://www.wikidata.org/entity/Q1362169,Agnes Monica,Agnes Monica Muljoto
http://www.wikidata.org/entity/Q1362169,Agnes Monica,Agnez Mo
http://www.wikidata.org/entity/Q1360055,Goran Obradović,Obradović
http://www.wikidata.org/entity/Q1360055,Goran Obradović,Горан Обрадовић
http://www.wikidata.org/entity/Q1361606,Juhani Aaltonen,Aaltonen
http://www.wikidata.org/entity/Q1361818,Ersin Mehmedović,Mehmedović
http://www.wikidata.org/entity/Q1373914,Viktor Nyikolajevics Tyumenyev,Viktor Tyumenyev
http://www.wikidata.org/entity/Q1356488,Richard Bergh,Sven Richard Bergh
http://www.wikidata.org/entity/Q1369056,Georges Buchard,Géo Buchard
http://www.wikidata.org/entity/Q1369137,Szultanbaj Szaburovics Rahmanov,Szultan Rahmanov
http://www.wikidata.org/entity/Q1369137,Szultanbaj Szaburovics Rahmanov,Szultan Szaburovics Rahmanov
http://www.wikidata.org/entity/Q1365463,Gustaf Molander,Molander
http://www.wikidata.org/entity/Q1365320,Lam Jones,Johnny Jones
http://www.wikidata.org/entity/Q1365137,Juris Silovs,Jurij Vikentyjevics Szilov
http://www.wikidata.org/entity/Q1374256,Váry Gellért,Meister Gellért
http://www.wikidata.org/entity/Q1364009,Tadija Dragićević,Dragićević
http://www.wikidata.org/entity/Q1363975,Michele Mercati,Michaele Mercati
http://www.wikidata.org/entity/Q1369655,Jevgenyij Zimin,Jevgenyij Vlagyimirovics Zimin
http://www.wikidata.org/entity/Q1374441,Varga Béla,Béla Varga
http://www.wikidata.org/entity/Q1374481,Garry Shandling,Garry Emmanuel Shandling
http://www.wikidata.org/entity/Q1372471,Lotaringiai Miklós,Nicolas de Lorraine
http://www.wikidata.org/entity/Q1374712,Vitéz György,Németh György
http://www.wikidata.org/entity/Q1364575,Tommy Gemmell,Thomas Gemmell
http://www.wikidata.org/entity/Q1369803,J. F. Powers,James Farl Powers
http://www.wikidata.org/entity/Q1372644,Vitolo,Víctor Añino Bermúdez
http://www.wikidata.org/entity/Q1366646,Esad Hasanović,Hasanovic
http://www.wikidata.org/entity/Q1375057,Kendall Jenner,Kendall Nicole Jenner
http://www.wikidata.org/entity/Q1375111,Ákos Miklós,Adler Miklós
http://www.wikidata.org/entity/Q1375447,Mischa Auer,Mikhail Semyonovich Unskovsky
http://www.wikidata.org/entity/Q1372832,Remsey Jenő,Eugen Remsey
http://www.wikidata.org/entity/Q1372832,Remsey Jenő,Jeno Remsey
http://www.wikidata.org/entity/Q1372832,Remsey Jenő,Jenő Remsey
http://www.wikidata.org/entity/Q1378093,Richard Pulteney,Pult.
http://www.wikidata.org/entity/Q1366792,Henk Fraser,Henk Fräser
http://www.wikidata.org/entity/Q1378164,Jean Bottéro,Jean Bottero
http://www.wikidata.org/entity/Q1375676,Silvio Stampiglia,Palemone Licurio
http://www.wikidata.org/entity/Q1375724,Robert Folger Thorne,Robert F. Thorne
http://www.wikidata.org/entity/Q1375724,Robert Folger Thorne,Thorne
http://www.wikidata.org/entity/Q1376125,Gipi,Gian Alfonso Pacinotti
http://www.wikidata.org/entity/Q1376125,Gipi,Gianni Pacinotti
http://www.wikidata.org/entity/Q1367881,I. Ferdinánd achajai herceg,Aragóniai Ferdinánd
http://www.wikidata.org/entity/Q1367881,I. Ferdinánd achajai herceg,Mallorcai Ferdinánd
http://www.wikidata.org/entity/Q1371051,James Kirkwood,"James Kirkwood, Sr."
http://www.wikidata.org/entity/Q1378443,Phil Palmer,Philip John Palmer
http://www.wikidata.org/entity/Q1378503,Hinrich R. Reinstrom,Hinrich Reinstrom
http://www.wikidata.org/entity/Q1378503,Hinrich R. Reinstrom,Hinrich Rudolf Reinstrom
http://www.wikidata.org/entity/Q1378548,Oton Iveković,Iveković
http://www.wikidata.org/entity/Q1370892,Phife Dawg,Malik Taylor
http://www.wikidata.org/entity/Q1367578,Irmgard Vogelsang,Vogelsang
http://www.wikidata.org/entity/Q1367592,Karim Anszárifard,Karim Ansarifard
http://www.wikidata.org/entity/Q1367592,Karim Anszárifard,Kərim Ənsarifərd
http://www.wikidata.org/entity/Q1371178,Ethem Pülgir,Ethem Ercan Pülgir
http://www.wikidata.org/entity/Q1376363,Siniša Ubiparipović,Ubiparipović
http://www.wikidata.org/entity/Q1376363,Siniša Ubiparipović,Синиша Убипариповић
http://www.wikidata.org/entity/Q1371611,Jurij Arcutanov,Jurij Nyikolajevics Arcutanov
http://www.wikidata.org/entity/Q1377022,Paweł Pawlikowski,Paweł Aleksander Pawlikowski
http://www.wikidata.org/entity/Q1379145,Eva Cancik-Kirschbaum,Eva Cancik
http://www.wikidata.org/entity/Q1379145,Eva Cancik-Kirschbaum,Eva Christiane Cancik
http://www.wikidata.org/entity/Q1379145,Eva Cancik-Kirschbaum,Eva Christiane Cancik-Kirschbaum
http://www.wikidata.org/entity/Q1379168,Eva Ebner,Ebner Eva
http://www.wikidata.org/entity/Q1379168,Eva Ebner,Eva Ruth Ebner
http://www.wikidata.org/entity/Q1379168,Eva Ebner,Eva-Ruth Ebner
http://www.wikidata.org/entity/Q1379175,Eva Fiebig,Fiebig
http://www.wikidata.org/entity/Q1379215,Olekszij Mikolajovics Zsitnik,Zsitnik
http://www.wikidata.org/entity/Q1379215,Olekszij Mikolajovics Zsitnik,Олексій Миколайович Житник
http://www.wikidata.org/entity/Q1385444,Nikolaos Mpalanos,Nikolaos Balànos
http://www.wikidata.org/entity/Q1385483,Miodrag Milovanović Lune,Lune
http://www.wikidata.org/entity/Q1385483,Miodrag Milovanović Lune,Миодраг Миловановић Луне
http://www.wikidata.org/entity/Q1377646,Nino Ferrer,Nino Agostino Arturo Maria Ferrari
http://www.wikidata.org/entity/Q1379409,Guy Ropartz,Joseph Guy Ropartz
http://www.wikidata.org/entity/Q1379668,Jean-Étienne Championnet,Jean-Étienne Vachier-Championnet
http://www.wikidata.org/entity/Q1387949,Timur Boriszovics Tajmazov,Timur Tajmazov
http://www.wikidata.org/entity/Q1390579,Fabio Reinhardt,Reinhardt
http://www.wikidata.org/entity/Q1385799,Alfred Schmidt,Ain Sillak
http://www.wikidata.org/entity/Q1381906,Ville Koistinen,Koistinen
http://www.wikidata.org/entity/Q1382028,Dikran Çuhacıyan,Տիգրան Չուխաճեան
http://www.wikidata.org/entity/Q1386002,Pedro Manfredini,Pedro Waldemar Manfredini
http://www.wikidata.org/entity/Q1379961,Jared Martin,Jared Christopher Martin
http://www.wikidata.org/entity/Q1390889,Pınar Ayhan,Pınar Karakoç Ayhan
http://www.wikidata.org/entity/Q1382418,Orhan Gencebay,Gencebay
http://www.wikidata.org/entity/Q1382418,Orhan Gencebay,Kencebay
http://www.wikidata.org/entity/Q1382433,Turgut Öker,Öker
http://www.wikidata.org/entity/Q1388562,Gerald J. Wasserburg,Wasserburg
http://www.wikidata.org/entity/Q1382330,Johannes Theodor Reinhardt,Reinhardt
http://www.wikidata.org/entity/Q1380845,Ivan Alekszandrovics Visnyegradszkij,Ivan Visnyegradszkij
http://www.wikidata.org/entity/Q1380845,Ivan Alekszandrovics Visnyegradszkij,Ivan Wyschnegradsky
http://www.wikidata.org/entity/Q1391212,Muhammad al-Muqri,Sidi Mohamed el Mokri
http://www.wikidata.org/entity/Q1391861,William Thomas Tutte,W. T. Tutte
http://www.wikidata.org/entity/Q1393786,Lauri Astala,Astala
http://www.wikidata.org/entity/Q1393940,Klaus S. Freyberger,Klaus Stefan Freyberger
http://www.wikidata.org/entity/Q1388882,Oktay Rifat,Ali Oktay Rifat
http://www.wikidata.org/entity/Q1388882,Oktay Rifat,Oktay Rifat Horozcu
http://www.wikidata.org/entity/Q1386278,Süreyya Serdengeçti,Serdengeçti
http://www.wikidata.org/entity/Q1386325,Gottlieb Frowein,Frowein
http://www.wikidata.org/entity/Q1391815,Fadel Settara,Settara
http://www.wikidata.org/entity/Q1389258,Henri de Laborde de Monpezat,Henrik dán herceg
http://www.wikidata.org/entity/Q1392250,Robert W. Service,Robert William Service
http://www.wikidata.org/entity/Q1389698,Marnix Gijsen,Jan-Albert Goris
http://www.wikidata.org/entity/Q1386786,François Bourbotte,Francois Bourbotte
http://www.wikidata.org/entity/Q1383431,Tuba Önal,Tuğba Önal
http://www.wikidata.org/entity/Q1394102,Vitalij Csurkin,Vitalij Ivanovics Csurkin
http://www.wikidata.org/entity/Q1389698,Marnix Gijsen,J.A.A. Goris
http://www.wikidata.org/entity/Q1386679,Schweiger Harald,Harald Schweiger
http://www.wikidata.org/entity/Q1387000,John White,J.White R.N.
http://www.wikidata.org/entity/Q1389698,Marnix Gijsen,Joannes Alphonsius Albertus Goris
http://www.wikidata.org/entity/Q1392478,Michal Miloslav Hodža,Michal Hodža
http://www.wikidata.org/entity/Q1392615,Vlagyimir Ioszifovics Kaplunov,Vlagyimir Kaplunov
http://www.wikidata.org/entity/Q1394484,Jef Geeraerts,Jozef Adriaan Anna Geeraerts
http://www.wikidata.org/entity/Q1394553,Szoszlan Petrovics Angyijev,Szoszlan Angyijev
http://www.wikidata.org/entity/Q1390108,Alexander Mitta,Alekszandr Naumovics Mitta
http://www.wikidata.org/entity/Q1392515,Jim Capaldi,Nicola James Capaldi
http://www.wikidata.org/entity/Q1392532,Nils Hellsten,Nils Robert Hellsten
http://www.wikidata.org/entity/Q1392655,Csida Kenta,Kenta Chida
http://www.wikidata.org/entity/Q1392683,Mijake Rjó,Ryo Miyake
http://www.wikidata.org/entity/Q1392683,Mijake Rjó,Ryō Miyake
http://www.wikidata.org/entity/Q1387195,Vértesi Arnold,Arnold Vértesi
http://www.wikidata.org/entity/Q1387195,Vértesi Arnold,Vértesy Arnold Bernát Rafael
http://www.wikidata.org/entity/Q1387195,Vértesi Arnold,Viklida Arnold
http://www.wikidata.org/entity/Q1387214,James Brady,Brady Bill
http://www.wikidata.org/entity/Q1387214,James Brady,James S. Brady
http://www.wikidata.org/entity/Q1387214,James Brady,James Scott Brady
http://www.wikidata.org/entity/Q1387214,James Brady,Jim Brady
http://www.wikidata.org/entity/Q1396852,Vaszilij Ivanovics Lebegyev-Kumacs,Vaszilij Lebegyev-Kumacs
http://www.wikidata.org/entity/Q1395069,Lorenzo Camarena,Camarena
http://www.wikidata.org/entity/Q1395090,Sezai Karakoç,Karakoç
http://www.wikidata.org/entity/Q1390438,Fabienne Liptay,Liptay
http://www.wikidata.org/entity/Q1392944,Achille Ernest Oscar Joseph Delesse,Delesse
http://www.wikidata.org/entity/Q1399832,Robert Meglič,Meglič
http://www.wikidata.org/entity/Q1390554,Vlagyimir Voronkov,Vlagyimir Petrovics Voronkov
http://www.wikidata.org/entity/Q1397640,Albert B. Fall,Albert Bacon Fall
http://www.wikidata.org/entity/Q1400067,Urházy György,György Urházy
http://www.wikidata.org/entity/Q1400067,Urházy György,Urházi György
http://www.wikidata.org/entity/Q1393107,Renal Ramilevics Ganyejev,Renal Ganyejev
http://www.wikidata.org/entity/Q1393133,Date Dzsiicsiró,Jiichiro Date
http://www.wikidata.org/entity/Q1400345,Ferit Melen,Ferit Sadi Melen
http://www.wikidata.org/entity/Q1400210,Usztics Mátyás,Matyas Usztics
http://www.wikidata.org/entity/Q1400210,Usztics Mátyás,Mátyás Usztics
http://www.wikidata.org/entity/Q1395624,Cara Delevingne,Cara Jocelyn Delevingne
http://www.wikidata.org/entity/Q1403352,Felix Biermann,Felix Paul Biermann
http://www.wikidata.org/entity/Q1397929,Kurt Mischke,Mischke
